genus1,genus2,locus1,locus2,overlap_count,overlap
Palachia,Paratrichogramma,L870,L871,1,G
Palachia,Paratrichogramma,L415,L415,1,G
Palachia,Paratrichogramma,L636,L636,1,G
Palachia,Paratrichogramma,L871,L871,1,D
Paratrichogramma,Walkerella,L368,L368,1,G
Paratrichogramma,Zdenekius,L284,L285,2,C D
Paratrichogramma,Zdenekius,L285,L285,2,C D
Coelocyba,Parepistenia,L47,L48,1,G
Grooca,Parepistenia,L500,L501,1,G
Hetreulophus,Parepistenia,L362,L362,1,G
Neorileya,Parepistenia,L46,L47,1,G
Ogloblinisca,Parepistenia,L500,L501,1,A
Ormyromorpha,Parepistenia,L500,L501,1,G
Parepistenia,Plutothrix,L500,L501,1,G
Parepistenia,Proshizonotus,L364,L365,1,G
Parepistenia,Proshizonotus,L478,L479,1,G
Parepistenia,Proshizonotus,L616,L617,1,G
Parepistenia,Proshizonotus,L112,L112,1,G
Parepistenia,Proshizonotus,L130,L130,1,G
Parepistenia,Proshizonotus,L200,L200,1,G
Parepistenia,Proshizonotus,L234,L234,1,G
Parepistenia,Proshizonotus,L314,L314,1,G
Parepistenia,Proshizonotus,L365,L365,1,G
Parepistenia,Proshizonotus,L394,L394,1,G
Parepistenia,Proshizonotus,L479,L479,1,D
Parepistenia,Proshizonotus,L617,L617,1,G
Parepistenia,Proshizonotus,L618,L618,1,G
Parepistenia,Proshizonotus,L746,L746,1,G
Parepistenia,Proshizonotus,L755,L755,1,G
Parepistenia,Proshizonotus,L254,L254,4,A B G H
Peckianus,Pnigalio,L251,L252,1,G
Adontomerus,Pentacladia,L111,L111,1,G
Brachymeria,Pentacladia,L421,L421,1,B
Cephaleta,Pentacladia,L951,L951,1,G
Chrysolampus,Pentacladia,L47,L47,1,G
Ditropinotella,Pentacladia,L768,L768,1,G
Epistenia,Pentacladia,L405,L405,1,G
Exolabrum,Pentacladia,L359,L359,1,G
Exopristoides,Pentacladia,L938,L938,1,G
Grooca,Pentacladia,L925,L926,1,G
Grooca,Pentacladia,L313,L313,1,G
Liepara,Pentacladia,L338,L339,1,G
Liepara,Pentacladia,L500,L501,1,G
Metapelma,Pentacladia,L920,L920,1,G
Microdontomerus,Pentacladia,L337,L337,1,G
Notanisus,Pentacladia,L253,L253,1,G
Ophelosia,Pentacladia,L362,L362,1,G
Ormocerus,Pentacladia,L533,L533,1,G
Pentacladia,Perilampus,L1021,L1022,1,G
Pentacladia,Plutothrix,L500,L501,1,G
Pentacladia,Proshizonotus,L112,L112,1,G
Pentacladia,Solenura,L627,L627,1,G
Pentacladia,Spalangiopelta,L264,L264,1,G
Pentacladia,Systole,L765,L766,1,G
Pentacladia,Tineobius,L668,L668,2,C D
Brachyscelidiphaga,Perilampomyia,L420,L420,1,G
Coelocyba,Perilampomyia,L47,L48,1,G
Coelocyba,Perilampomyia,L951,L951,1,G
Enoggera,Perilampomyia,L420,L421,1,G
Enoggera,Perilampomyia,L420,L422,1,A
Erotolepsia,Perilampomyia,L397,L397,1,G
Grooca,Perilampomyia,L925,L926,1,G
Hetreulophus,Perilampomyia,L362,L362,1,H
Idarnotorymus,Perilampomyia,L264,L264,1,G
Lelapsomorpha,Perilampomyia,L364,L365,1,H
Perilampomyia,Plastobelyta,L112,L112,1,G
Perilampomyia,Plastobelyta,L809,L809,1,G
Perilampomyia,Rivasia,L111,L111,1,G
Perilampus,Plutothrix,L500,L501,1,G
Eunotus,Petipirene,L338,L338,1,G
Petipirene,Watshamia,L484,L484,1,G
Coruna,Phasgonophora,L359,L362,1,G
Halticoptera,Phasgonophora,L394,L511,1,B
Phasgonophora,Stypiura,L855,L855,1,G
Cyrtogaster,Philomides,L938,L938,1,G
Epistenia,Philomides,L420,L420,1,G
Neorileya,Philomides,L1035,L1035,1,G
Adontomerus,Physothorax,L244,L245,1,G
Colotrechnus,Physothorax,L419,L420,1,G
Idarnotorymus,Physothorax,L187,L187,1,G
Lelaps,Physothorax,L112,L713,1,G
Physothorax,Torymus,L1011,L1012,1,G
Physothorax,Torymus,L130,L131,1,G
Physothorax,Torymus,L232,L233,2,A G
Physothorax,Torymus,L478,L479,1,G
Physothorax,Torymus,L547,L548,1,A
Physothorax,Torymus,L738,L739,1,G
Physothorax,Torymus,L739,L740,1,G
Physothorax,Torymus,L846,L847,1,G
Physothorax,Torymus,L874,L875,1,G
Physothorax,Torymus,L131,L131,2,A G
Physothorax,Torymus,L472,L472,1,G
Physothorax,Torymus,L508,L508,1,G
Physothorax,Torymus,L517,L517,1,G
Physothorax,Torymus,L554,L554,1,H
Physothorax,Torymus,L618,L618,1,G
Physothorax,Torymus,L63,L63,1,G
Physothorax,Torymus,L739,L739,1,G
Physothorax,Torymus,L929,L929,1,G
Physothorax,Torymus,L241,L242,1,G
Physothorax,Torymus,L269,L270,1,G
Physothorax,Torymus,L30,L31,1,G
Physothorax,Torymus,L356,L357,1,G
Physothorax,Torymus,L513,L514,1,G
Physothorax,Torymus,L551,L552,1,G
Physothorax,Torymus,L565,L566,1,G
Physothorax,Torymus,L637,L638,1,H
Physothorax,Torymus,L8,L9,1,A
Physothorax,Torymus,L930,L931,1,A
Physothorax,Torymus,L10,L9,1,G
Physothorax,Torymus,L14,L14,1,H
Physothorax,Torymus,L456,L456,1,G
Physothorax,Torymus,L478,L478,1,G
Physothorax,Torymus,L479,L479,1,G
Physothorax,Torymus,L482,L482,1,D
Physothorax,Torymus,L716,L716,1,G
Physothorax,Torymus,L742,L742,1,H
Physothorax,Torymus,L784,L784,1,D
Physothorax,Torymus,L9,L9,1,G
Asaphes,Plastobelyta,L501,L502,1,G
Neanastatus,Plastobelyta,L920,L920,1,D
Netomocera,Plastobelyta,L399,L400,1,G
Ormyromorpha,Plastobelyta,L46,L47,1,G
Plastobelyta,Rivasia,L156,L156,1,G
Adontomerus,Platykula,L503,L504,1,G
Cynipencyrtus,Platykula,L501,L502,1,G
Microdontomerus,Platykula,L500,L501,1,G
Microdontomerus,Platykula,L503,L504,1,G
Platykula,Plutothrix,L502,L503,1,G
Platykula,Propalachia,L338,L339,1,H
Platykula,Propalachia,L339,L339,1,H
Platykula,Propalachia,L501,L501,1,G
Platykula,Torymoides,L480,L481,2,G H
Platykula,Torymoides,L338,L338,1,B
Platykula,Torymoides,L767,L767,1,H
Platykula,Torymus,L338,L338,1,G
Platykula,Torymus,L362,L362,1,H
Platykula,Torymus,L753,L753,1,G
Platykula,Torymus,L480,L481,1,A
Epistenia,Pleistodontes,L420,L421,1,G
Glyphomerus,Pleistodontes,L261,L28,1,H
Ogloblinisca,Pleistodontes,L938,L938,1,G
Pleistodontes,Proshizonotus,L420,L421,1,G
Pleistodontes,Stypiura,L28,L575,1,H
Pleistodontes,Sycophaga,L241,L242,1,D
Pleistodontes,Sycophaga,L241,L243,1,A
Pleistodontes,Sycophaga,L244,L245,1,G
Pleistodontes,Sycophaga,L352,L353,2,A G
Pleistodontes,Sycophaga,L353,L354,1,A
Pleistodontes,Sycophaga,L363,L364,2,A G
Pleistodontes,Sycophaga,L241,L241,2,C D
Pleistodontes,Sycophaga,L245,L245,2,C D
Pleistodontes,Sycophaga,L353,L353,1,D
Pleistodontes,Sycophaga,L363,L363,2,C D
Pleistodontes,Sycophaga,L364,L364,1,G
Pleistodontes,Sycophaga,L376,L376,2,G H
Pleistodontes,Sycophaga,L415,L415,2,C D
Pleistodontes,Sycophaga,L482,L482,1,D
Pleistodontes,Sycophaga,L525,L525,2,C D
Pleistodontes,Sycophaga,L528,L528,2,C D
Pleistodontes,Sycophaga,L555,L555,2,C D
Pleistodontes,Sycophaga,L948,L949,1,A
Pleistodontes,Sycophaga,L948,L948,2,G H
Chrysomalla,Plutothrix,L503,L504,1,H
Coelocyba,Plutothrix,L363,L363,1,G
Coruna,Plutothrix,L359,L362,1,G
Dibrachys,Plutothrix,L199,L200,1,G
Dibrachys,Plutothrix,L388,L389,1,G
Euryischomyia,Plutothrix,L537,L539,1,A
Grooca,Plutothrix,L313,L313,1,G
Habritys,Plutothrix,L46,L47,1,G
Habritys,Plutothrix,L617,L618,1,G
Nodisoplata,Plutothrix,L332,L333,1,G
Nodisoplata,Plutothrix,L57,L57,1,G
Nodisoplata,Plutothrix,L740,L740,1,G
Plutothrix,Proshizonotus,L112,L112,1,G
Plutothrix,Proshizonotus,L500,L501,1,G
Plutothrix,Tetracampe,L47,L48,1,G
Plutothrix,Walkerella,L46,L47,1,G
Plutothrix,Zolotarewskya,L503,L503,1,H
Pnigalio,Sympiesis,L284,L285,1,G
Pnigalio,Sympiesis,L505,L506,2,G H
Pnigalio,Sympiesis,L551,L552,2,G H
Pnigalio,Sympiesis,L565,L566,1,G
Pnigalio,Sympiesis,L73,L74,2,G H
Pnigalio,Sympiesis,L770,L771,1,G
Pnigalio,Sympiesis,L341,L341,2,B G
Pnigalio,Sympiesis,L364,L364,2,G H
Pnigalio,Sympiesis,L565,L565,1,G
Pnigalio,Sympiesis,L819,L820,1,H
Pnigalio,Sympiesis,L308,L308,1,G
Pnigalio,Sympiesis,L352,L352,1,B
Pnigalio,Sympiesis,L355,L355,1,H
Pnigalio,Sympiesis,L434,L434,1,G
Pnigalio,Sympiesis,L501,L501,1,G
Pnigalio,Sympiesis,L558,L558,1,G
Pnigalio,Sympiesis,L566,L566,1,G
Pnigalio,Sympiesis,L570,L570,1,G
Pnigalio,Sympiesis,L585,L585,1,G
Pnigalio,Sympiesis,L595,L595,1,G
Pnigalio,Sympiesis,L621,L621,1,G
Pnigalio,Sympiesis,L820,L820,1,G
Eunotus,Polistomorpha,L430,L432,1,G
Grooca,Polistomorpha,L500,L501,1,G
Melanosmicra,Polistomorpha,L430,L432,1,G
Polistomorpha,Sirovena,L363,L364,2,A G
Polistomorpha,Sirovena,L398,L398,2,C D
Polistomorpha,Sirovena,L188,L189,1,A
Polistomorpha,Sirovena,L452,L453,1,G
Polistomorpha,Sirovena,L680,L681,1,D
Polistomorpha,Sirovena,L763,L764,1,D
Polistomorpha,Sirovena,L762,L764,1,D
Polistomorpha,Sirovena,L78,L79,1,D
Polistomorpha,Sirovena,L123,L123,1,H
Polistomorpha,Sirovena,L188,L188,1,D
Polistomorpha,Sirovena,L284,L284,1,G
Polistomorpha,Sirovena,L364,L364,1,D
Polistomorpha,Sirovena,L453,L453,1,G
Polistomorpha,Sirovena,L524,L524,1,G
Polistomorpha,Sirovena,L680,L680,1,D
Polistomorpha,Sirovena,L764,L764,1,D
Polistomorpha,Sirovena,L79,L79,1,D
Polistomorpha,Sirovena,L814,L814,1,D
Polistomorpha,Sirovena,L889,L889,1,H
Polistomorpha,Sirovena,L211,L212,1,G
Bootanelleus,Polynema,L782,L782,1,G
Neocalosoter,Polynema,L241,L243,1,A
Palachia,Polynema,L170,L171,1,D
Palachia,Polynema,L171,L171,1,D
Polynema,Protanaostigma,L277,L277,2,C D
Polynema,Rileya,L888,L889,1,D
Polynema,Rileya,L889,L889,1,D
Adontomerus,Poropoea,L888,L889,1,G
Glyphomerus,Poropoea,L451,L452,1,G
Physothorax,Poropoea,L293,L293,1,G
Polistomorpha,Poropoea,L293,L774,1,G
Poropoea,Pseudidarnes,L1000,L999,2,A G
Poropoea,Pseudidarnes,L149,L150,1,A
Poropoea,Pseudidarnes,L175,L176,2,A G
Poropoea,Pseudidarnes,L176,L177,2,A G
Poropoea,Pseudidarnes,L377,L378,2,A G
Poropoea,Pseudidarnes,L505,L506,2,A G
Poropoea,Pseudidarnes,L576,L577,2,C D
Poropoea,Pseudidarnes,L617,L618,1,D
Poropoea,Pseudidarnes,L616,L617,1,D
Poropoea,Pseudidarnes,L958,L959,1,D
Poropoea,Pseudidarnes,L957,L959,1,G
Poropoea,Pseudidarnes,L1000,L1000,2,C D
Poropoea,Pseudidarnes,L1003,L1003,1,G
Poropoea,Pseudidarnes,L149,L149,2,C D
Poropoea,Pseudidarnes,L176,L176,2,C D
Poropoea,Pseudidarnes,L332,L332,1,H
Poropoea,Pseudidarnes,L358,L358,2,G H
Poropoea,Pseudidarnes,L398,L398,2,C D
Poropoea,Pseudidarnes,L437,L437,1,D
Poropoea,Pseudidarnes,L438,L438,2,C D
Poropoea,Pseudidarnes,L505,L505,2,C D
Poropoea,Pseudidarnes,L576,L576,2,C D
Poropoea,Pseudidarnes,L617,L617,1,D
Poropoea,Pseudidarnes,L894,L894,1,D
Poropoea,Pseudidarnes,L959,L959,1,D
Poropoea,Pseudidarnes,L377,L377,1,H
Poropoea,Torymus,L451,L451,1,G
Callocleonymus,Premiscogaster,L241,L242,1,G
Euryischia,Premiscogaster,L501,L502,1,G
Euryischomyia,Premiscogaster,L419,L420,1,G
Eutrichosomella,Premiscogaster,L493,L494,1,D
Eutrichosomella,Premiscogaster,L493,L493,1,D
Macroglenes,Premiscogaster,L549,L550,1,G
Ormocerus,Premiscogaster,L500,L501,1,G
Adontomerus,Proarescon,L436,L436,1,G
Adontomerus,Proarescon,L524,L524,1,G
Proarescon,Umairia,L512,L512,1,D
Proarescon,Umairia,L63,L63,1,D
Proarescon,Umairia,L331,L331,3,B G H
Brachyelatus,Prococcophagus,L562,L564,1,G
Heydenia,Prococcophagus,L399,L400,1,G
Liepara,Prococcophagus,L500,L501,1,G
Microdontomerus,Prococcophagus,L501,L501,1,G
Physothorax,Prococcophagus,L763,L764,1,G
Plutothrix,Prococcophagus,L500,L501,1,G
Prococcophagus,Stethynium,L232,L232,1,D
Prococcophagus,Torymus,L763,L764,1,G
Ablerus,Promuscidea,L2,L554,1,H
Echthrodape,Promuscidea,L2,L554,1,H
Epistenia,Promuscidea,L1006,L1006,1,G
Euderomphale,Promuscidea,L196,L527,1,G
Euderomphale,Promuscidea,L527,L688,1,G
Eunotus,Promuscidea,L358,L477,1,H
Euryischia,Promuscidea,L501,L502,1,G
Euryischia,Promuscidea,L501,L501,1,G
Glyphomerus,Promuscidea,L52,L631,1,H
Grooca,Promuscidea,L420,L421,1,G
Grooca,Promuscidea,L939,L939,1,G
Heydenia,Promuscidea,L420,L421,1,G
Heydenia,Promuscidea,L419,L419,1,G
Leiosema,Promuscidea,L358,L71,1,H
Lelapsomorpha,Promuscidea,L366,L367,1,H
Metapelma,Promuscidea,L374,L374,1,B
Palmon,Promuscidea,L272,L398,1,H
Promuscidea,Solenura,L197,L198,1,G
Promuscidea,Solenura,L1001,L1001,1,D
Promuscidea,Solenura,L198,L198,1,D
Promuscidea,Solenura,L62,L62,1,G
Promuscidea,Solenura,L641,L641,1,D
Promuscidea,Solenura,L931,L931,1,H
Adontomerus,Propalachia,L795,L796,1,H
Microdontomerus,Propalachia,L366,L366,1,G
Microdontomerus,Propalachia,L920,L920,1,G
Propalachia,Signiphora,L893,L893,2,C D
Propalachia,Torymus,L618,L618,1,G
Propalachia,Torymus,L726,L727,1,H
Bootanomyia,Proshizonotus,L6,L7,1,G
Grooca,Proshizonotus,L500,L501,1,G
Habritys,Proshizonotus,L617,L618,1,G
Hetreulophus,Proshizonotus,L112,L112,1,G
Proshizonotus,Rileya,L46,L47,1,G
Proshizonotus,Rivasia,L23,L23,1,H
Proshizonotus,Rivasia,L112,L112,1,G
Proshizonotus,Savzdargia,L321,L321,1,G
Endobia,Protanaostigma,L1006,L1006,1,G
Homoporus,Protanaostigma,L430,L432,1,G
Platykula,Protanaostigma,L431,L432,1,G
Plutothrix,Protanaostigma,L500,L501,1,G
Protanaostigma,Tanaostigma,L111,L111,1,G
Protanaostigma,Tanaostigmodes,L359,L362,1,A
Protanaostigma,Tanaostigmodes,L20,L20,1,H
Protanaostigma,Tanaostigmodes,L571,L571,1,H
Protanaostigma,Tanaostigmodes,L768,L768,1,G
Protanaostigma,Tanaostigmodes,L937,L937,1,G
Protanaostigma,Tanaostigmodes,L369,L369,1,H
Cea,Pseudidarnes,L939,L939,1,G
Clytina,Pseudidarnes,L500,L501,1,G
Elasmus,Pseudidarnes,L433,L434,1,H
Grooca,Pseudidarnes,L709,L710,1,G
Ormocerus,Pseudidarnes,L500,L501,1,G
Premiscogaster,Pseudidarnes,L1022,L1022,1,G
Pseudidarnes,Spalangiopelta,L709,L710,1,G
Pseudidarnes,Sycophaga,L304,L304,1,G
Pseudidarnes,Yrka,L419,L420,1,G
Pseudidarnes,Yrka,L501,L501,1,G
Pseudometagea,Psilocharis,L388,L388,1,G
Pseudometagea,Psilocharis,L420,L420,2,G H
Pseudometagea,Psilocharis,L1018,L1019,1,G
Pseudometagea,Psilocharis,L259,L260,1,G
Pseudometagea,Psilocharis,L359,L362,1,H
Pseudometagea,Psilocharis,L471,L472,1,G
Pseudometagea,Psilocharis,L472,L473,1,B
Pseudometagea,Psilocharis,L756,L757,1,H
Pseudometagea,Psilocharis,L362,L362,1,G
Pseudometagea,Psilocharis,L394,L394,1,H
Pseudometagea,Psilocharis,L472,L472,1,G
Pseudometagea,Psilocharis,L534,L534,1,H
Pseudometagea,Psilocharis,L579,L579,1,H
Pseudometagea,Psilocharis,L671,L671,1,H
Pseudometagea,Schizaspidia,L243,L244,1,H
Pseudometagea,Schizaspidia,L444,L445,2,G H
Pseudometagea,Schizaspidia,L511,L512,1,G
Pseudometagea,Schizaspidia,L900,L901,2,G H
Pseudometagea,Schizaspidia,L320,L320,2,G H
Pseudometagea,Schizaspidia,L444,L444,1,H
Pseudometagea,Schizaspidia,L511,L511,1,H
Pseudometagea,Schizaspidia,L900,L900,2,G H
Pseudometagea,Schizaspidia,L916,L916,2,C D
Pseudometagea,Schizaspidia,L1037,L1038,1,G
Pseudometagea,Schizaspidia,L153,L154,1,H
Pseudometagea,Schizaspidia,L319,L320,1,H
Pseudometagea,Schizaspidia,L359,L362,1,G
Pseudometagea,Schizaspidia,L421,L422,1,H
Pseudometagea,Schizaspidia,L47,L48,1,G
Pseudometagea,Schizaspidia,L664,L665,1,G
Pseudometagea,Schizaspidia,L667,L668,1,G
Pseudometagea,Schizaspidia,L795,L796,1,H
Pseudometagea,Schizaspidia,L153,L153,1,H
Pseudometagea,Schizaspidia,L227,L227,1,G
Pseudometagea,Schizaspidia,L270,L270,1,H
Pseudometagea,Schizaspidia,L297,L297,1,G
Pseudometagea,Schizaspidia,L362,L362,2,G H
Pseudometagea,Schizaspidia,L39,L39,1,H
Pseudometagea,Schizaspidia,L422,L422,1,H
Pseudometagea,Schizaspidia,L436,L436,1,H
Pseudometagea,Schizaspidia,L460,L460,1,H
Pseudometagea,Schizaspidia,L512,L512,2,G H
Pseudometagea,Schizaspidia,L517,L517,1,G
Pseudometagea,Schizaspidia,L545,L545,1,G
Pseudometagea,Schizaspidia,L558,L558,1,H
Pseudometagea,Schizaspidia,L665,L665,1,G
Pseudometagea,Schizaspidia,L668,L668,1,G
Pseudometagea,Schizaspidia,L768,L768,1,G
Pseudometagea,Schizaspidia,L976,L976,1,G
Epitranus,Psilochalcis,L437,L437,1,D
Haltichella,Psilochalcis,L399,L400,1,H
Haltichella,Psilochalcis,L399,L399,1,H
Psilochalcis,Rivasia,L1021,L1022,1,G
Psilochalcis,Rivasia,L1021,L1021,1,G
Colocharis,Psilocharis,L1019,L1020,1,G
Colocharis,Psilocharis,L454,L630,1,H
Colocharis,Psilocharis,L1019,L1019,1,G
Kapala,Psilocharis,L235,L236,1,G
Kapala,Psilocharis,L759,L760,1,H
Kapala,Psilocharis,L223,L223,1,H
Kapala,Psilocharis,L768,L768,1,G
Psilocharis,Schizaspidia,L67,L68,1,G
Psilocharis,Schizaspidia,L259,L259,1,G
Psilocharis,Schizaspidia,L405,L405,1,G
Psilocharis,Schizaspidia,L444,L444,1,H
Psilocharis,Schizaspidia,L46,L47,1,G
Psilocharis,Schizaspidia,L111,L111,1,H
Psilocharis,Schizaspidia,L47,L47,1,G
Pteromalus,Sycoscapter,L112,L713,1,G
Pteromalus,Sycoscapter,L1021,L1022,1,H
Pteromalus,Sycoscapter,L338,L339,1,H
Calymmochilus,Pteroptrix,L818,L818,1,D
Pteroptrix,Zealaromma,L195,L195,2,C D
Pteroptrix,Zealaromma,L216,L216,2,C D
Pteroptrix,Zealaromma,L460,L460,2,C D
Pteroptrix,Zealaromma,L995,L995,1,G
Pteroptrix,Zealaromma,L648,L648,1,H
Macromesus,Rileya,L500,L501,2,G H
Neochrysocharis,Rileya,L938,L938,1,H
Ormyromorpha,Rileya,L366,L367,1,G
Ormyromorpha,Rileya,L366,L366,1,G
Plutothrix,Rileya,L433,L433,1,G
Pteromalus,Rileya,L430,L432,1,G
Asaphes,Rivasia,L565,L566,1,G
Bootanomyia,Rivasia,L920,L920,1,G
Callocleonymus,Rivasia,L483,L484,1,G
Coruna,Rivasia,L111,L111,1,G
Cyrtogaster,Rivasia,L938,L938,1,G
Enoggera,Rivasia,L42,L42,1,G
Euryischia,Rivasia,L501,L502,1,G
Grooca,Rivasia,L500,L501,1,G
Grooca,Rivasia,L925,L926,1,G
Grooca,Rivasia,L313,L313,1,G
Grooca,Rivasia,L802,L802,1,G
Hetreulophus,Rivasia,L631,L631,1,G
Lasiochalcidia,Rivasia,L1021,L1022,1,G
Metapelma,Rivasia,L501,L501,1,G
New genus,Rivasia,L933,L933,1,G
Ormocerus,Rivasia,L304,L304,1,G
Plutothrix,Rivasia,L364,L364,1,H
Rivasia,Zeala,L502,L502,1,G
Amerostenus,Rotoita,L22,L23,1,G
Diaziella,Rotoita,L492,L492,1,H
Microdontomerus,Rotoita,L420,L421,1,G
Microdontomerus,Rotoita,L420,L422,1,G
Microdontomerus,Rotoita,L420,L420,1,G
Neapterolelaps,Rotoita,L419,L419,1,H
Ormyromorpha,Rotoita,L951,L951,1,G
Rotoita,Ufens,L436,L436,2,C D
Rotoita,Ufens,L436,L437,1,A
Rotoita,Ufens,L398,L398,1,D
Euryischomyia,Samariola,L537,L539,1,A
Samariola,Umairia,L359,L359,2,G H
Samariola,Umairia,L46,L47,1,G
Chrysomalla,Savzdargia,L1009,L1009,1,G
Elatoides,Savzdargia,L951,L951,1,G
Enoggera,Savzdargia,L763,L763,1,G
Idarnes,Savzdargia,L362,L362,1,G
Lelaps,Savzdargia,L420,L420,1,G
Macromesus,Savzdargia,L422,L422,1,G
Macromesus,Savzdargia,L926,L926,1,G
Paraeusandalum,Savzdargia,L500,L500,1,G
Parepistenia,Savzdargia,L1009,L321,1,G
Plutothrix,Savzdargia,L500,L501,1,G
Orasema,Schizaspidia,L439,L440,1,G
Orasema,Schizaspidia,L571,L572,1,G
Orasema,Schizaspidia,L751,L752,1,H
Ormyromorpha,Schizaspidia,L500,L501,1,G
Polynema,Schizaspidia,L277,L277,1,D
Schizaspidia,Timioderus,L421,L422,1,H
Hetreulophus,Scutellista,L362,L362,1,G
Ormyromorpha,Scutellista,L500,L501,1,G
Papuopsia,Scutellista,L452,L453,1,D
Papuopsia,Scutellista,L451,L453,1,G
Papuopsia,Scutellista,L453,L453,1,D
Semiotellus,Systasis,L175,L176,2,G H
Semiotellus,Systasis,L1008,L1008,1,G
Semiotellus,Systasis,L126,L126,1,H
Semiotellus,Systasis,L175,L175,1,H
Semiotellus,Systasis,L304,L304,1,G
Semiotellus,Systasis,L362,L362,1,G
Semiotellus,Systasis,L392,L392,1,G
Semiotellus,Systasis,L46,L46,1,G
Semiotellus,Systasis,L47,L47,1,G
Semiotellus,Systasis,L710,L710,1,G
Semiotellus,Systasis,L957,L957,1,G
Semiotellus,Systasis,L366,L366,1,G
Adontomerus,Signiphora,L111,L111,1,G
Bootanelleus,Signiphora,L441,L442,1,D
Bootanelleus,Signiphora,L441,L441,1,D
Buresium,Signiphora,L443,L444,1,D
Buresium,Signiphora,L443,L443,1,D
Clytina,Signiphora,L112,L713,1,G
Clytina,Signiphora,L112,L112,1,G
Clytina,Signiphora,L432,L432,1,G
Euryischia,Signiphora,L1021,L1021,1,G
Idarnotorymus,Signiphora,L337,L337,1,H
Macromesus,Signiphora,L421,L422,1,G
Macrorileya,Signiphora,L524,L524,1,G
Promuscidea,Signiphora,L527,L771,1,G
Signiphora,Tetramesa,L741,L771,1,G
Signiphora,Yrka,L500,L501,1,H
Signiphora,Yrka,L501,L501,1,G
Adontomerus,Sirovena,L380,L381,1,A
Adontomerus,Sirovena,L380,L380,1,D
Enoggera,Sirovena,L432,L432,1,G
Gastrancistrus,Sirovena,L1022,L1022,1,G
Gastrancistrus,Sirovena,L397,L397,1,G
Megastigmus,Sirovena,L420,L421,1,G
Megastigmus,Sirovena,L420,L422,1,G
Odopoia,Sirovena,L140,L140,1,G
Premiscogaster,Sirovena,L420,L420,1,G
Premiscogaster,Sirovena,L553,L553,1,G
Sirovena,Torymoides,L493,L494,1,G
Sirovena,Torymus,L493,L493,1,G
Asaphes,Solenura,L925,L926,1,G
Macrorileya,Solenura,L242,L242,1,G
Neapterolelaps,Solenura,L362,L362,1,G
Ormyromorpha,Solenura,L46,L47,1,G
Ormyromorpha,Solenura,L47,L48,1,G
Australeunotus,Spalangiopelta,L362,L362,1,G
Euryischomyia,Spalangiopelta,L388,L389,1,G
Eusandalum,Spalangiopelta,L483,L484,1,G
Glyphomerus,Spalangiopelta,L763,L764,1,G
Glyphomerus,Spalangiopelta,L764,L764,1,G
Grooca,Spalangiopelta,L420,L421,1,G
Grooca,Spalangiopelta,L925,L926,1,G
Grooca,Spalangiopelta,L1006,L1006,1,G
Grooca,Spalangiopelta,L313,L313,1,G
Lelaps,Spalangiopelta,L112,L713,1,G
Neapterolelaps,Spalangiopelta,L768,L768,1,G
Ormocerus,Spalangiopelta,L397,L397,1,G
Plutothrix,Spalangiopelta,L500,L500,1,H
Premiscogaster,Spalangiopelta,L1022,L1022,1,G
Spalangiopelta,Zavoya,L248,L248,2,C D
Spalangiopelta,Zavoya,L479,L479,2,C D
Spalangiopelta,Zavoya,L40,L40,2,C D
Spalangiopelta,Zavoya,L248,L249,1,A
Spalangiopelta,Zavoya,L452,L453,1,D
Spalangiopelta,Zavoya,L218,L218,1,D
Spalangiopelta,Zavoya,L453,L453,1,D
Spalangiopelta,Zolotarewskya,L534,L534,1,G
Ditropinotella,Spilomicrus,L392,L392,1,H
Burksilampus,Steffanolampus,L154,L155,1,G
Burksilampus,Steffanolampus,L161,L162,1,A
Burksilampus,Steffanolampus,L166,L167,1,G
Burksilampus,Steffanolampus,L15,L16,1,G
Burksilampus,Steffanolampus,L228,L229,1,G
Burksilampus,Steffanolampus,L268,L269,1,A
Burksilampus,Steffanolampus,L269,L270,1,G
Burksilampus,Steffanolampus,L284,L285,2,A H
Burksilampus,Steffanolampus,L461,L462,1,G
Burksilampus,Steffanolampus,L483,L484,1,A
Burksilampus,Steffanolampus,L526,L527,1,A
Burksilampus,Steffanolampus,L539,L540,1,G
Burksilampus,Steffanolampus,L578,L579,1,G
Burksilampus,Steffanolampus,L620,L621,1,G
Burksilampus,Steffanolampus,L63,L64,1,D
Burksilampus,Steffanolampus,L717,L718,2,A D
Burksilampus,Steffanolampus,L759,L760,1,G
Burksilampus,Steffanolampus,L824,L825,1,G
Burksilampus,Steffanolampus,L91,L92,1,G
Burksilampus,Steffanolampus,L971,L972,2,D H
Burksilampus,Steffanolampus,L993,L994,1,G
Burksilampus,Steffanolampus,L8,L9,1,D
Burksilampus,Steffanolampus,L1014,L1014,1,G
Burksilampus,Steffanolampus,L110,L110,1,G
Burksilampus,Steffanolampus,L155,L155,1,G
Burksilampus,Steffanolampus,L161,L161,1,A
Burksilampus,Steffanolampus,L229,L229,1,G
Burksilampus,Steffanolampus,L269,L269,1,A
Burksilampus,Steffanolampus,L365,L365,1,G
Burksilampus,Steffanolampus,L429,L429,1,D
Burksilampus,Steffanolampus,L462,L462,1,G
Burksilampus,Steffanolampus,L581,L581,1,D
Burksilampus,Steffanolampus,L762,L762,1,D
Burksilampus,Steffanolampus,L823,L823,1,G
Burksilampus,Steffanolampus,L896,L896,1,G
